"","sex","age","race","juv_fel","juv_misd","juv_other","priors","charge","two_year_recid"
"4234",0,53,1,0,0,0,0,0,0
"4235",0,34,0,0,0,0,12,1,1
"4236",1,63,0,0,0,0,1,1,0
"4237",0,21,0,0,0,0,0,1,0
"4238",1,21,0,0,0,0,0,1,1
"4239",0,47,1,0,0,0,28,1,1
"4240",0,34,0,0,0,0,7,1,1
"4241",0,43,0,0,0,0,1,0,0
"4242",0,58,1,0,0,0,4,1,1
"4243",1,40,0,0,0,0,4,1,0
"4244",0,36,0,3,0,0,16,1,1
"4245",1,23,0,0,0,0,0,0,0
"4246",0,34,0,0,0,0,5,1,0
"4247",0,56,1,0,0,0,13,1,0
"4248",1,52,1,0,0,0,0,1,0
"4249",0,56,0,0,0,0,0,1,0
"4250",1,37,0,0,0,0,0,0,0
"4251",1,50,1,0,0,0,0,0,0
"4252",0,25,0,0,0,0,1,1,0
"4253",0,22,0,0,0,0,0,1,1
"4254",1,43,1,0,0,0,0,0,0
"4255",0,30,1,0,0,0,1,0,0
"4256",0,29,0,0,0,0,0,1,0
"4257",0,24,1,0,0,0,0,1,0
"4258",0,29,0,0,0,0,7,0,1
"4259",1,27,1,0,0,0,3,1,0
"4260",1,24,1,0,0,0,0,1,0
"4261",1,74,0,0,0,0,0,1,0
"4262",0,27,0,0,0,1,8,0,1
"4263",0,37,0,0,0,0,1,1,0
"4264",0,39,0,0,1,1,8,1,1
"4265",0,29,1,0,0,0,5,1,0
"4266",0,25,0,0,0,0,0,0,0
"4267",1,35,0,0,0,0,5,1,0
"4268",0,29,0,0,0,0,1,0,1
"4269",0,36,1,0,0,0,1,1,0
"4270",0,61,0,0,0,0,13,1,0
"4271",0,26,1,0,0,0,2,1,0
"4272",0,28,0,0,0,0,1,0,1
"4273",1,26,0,0,0,0,1,1,1
"4274",1,39,1,0,1,0,11,1,1
"4275",0,22,0,0,1,0,3,1,0
"4276",0,28,1,0,0,0,0,1,0
"4277",0,51,1,0,0,0,1,1,0
"4278",1,35,0,0,0,0,0,0,0
"4279",1,23,0,0,0,0,0,0,0
"4280",0,29,0,1,2,0,6,1,1
"4281",0,20,0,0,0,0,0,1,0
"4282",0,24,0,0,0,2,1,0,1
"4283",1,23,0,0,1,0,2,0,0
"4284",1,33,0,0,0,0,5,1,1
"4285",0,21,1,1,0,0,1,1,0
"4286",0,59,1,0,0,0,3,0,0
"4287",0,26,1,0,0,0,4,1,0
"4288",0,36,1,0,0,0,0,0,0
"4289",0,38,0,0,0,0,2,1,0
"4290",0,19,1,1,3,2,5,0,1
"4291",0,28,0,0,0,0,2,1,1
"4292",0,23,0,0,0,0,2,1,1
"4293",0,21,0,0,0,2,1,1,1
"4294",0,52,0,0,0,0,0,0,0
"4295",0,56,0,0,0,0,12,1,1
"4296",0,40,1,0,0,0,1,0,0
"4297",1,48,1,0,0,0,8,0,0
"4298",0,24,0,0,1,2,2,0,1
"4299",1,26,0,0,0,0,0,1,0
"4300",0,59,0,0,0,0,5,0,1
"4301",0,66,1,0,0,0,1,1,0
"4302",1,54,0,0,0,0,6,1,0
"4303",0,31,1,0,0,0,4,0,1
"4304",0,34,1,0,0,0,0,1,0
"4305",0,25,0,0,0,0,9,1,1
"4306",0,47,1,0,0,0,2,1,0
"4307",0,51,0,0,0,1,12,1,1
"4308",0,25,1,0,0,0,1,1,0
"4309",0,25,0,0,0,0,0,1,0
"4310",1,31,0,0,0,0,2,1,0
"4311",0,44,0,0,0,0,2,1,0
"4312",0,36,1,0,0,0,1,1,0
"4313",0,77,1,0,0,0,3,1,0
"4314",0,49,1,0,0,0,0,0,0
"4315",0,31,0,0,0,0,0,1,1
"4316",0,30,1,0,0,1,1,1,0
"4317",0,29,0,1,0,0,3,1,1
"4318",1,53,1,0,0,0,6,1,1
"4319",0,21,0,0,1,0,1,1,1
"4320",0,21,0,0,0,0,0,1,0
"4321",1,27,0,0,0,0,1,1,1
"4322",1,65,0,0,0,0,0,1,0
"4323",1,59,1,0,0,0,0,0,0
"4324",0,59,0,0,0,0,0,0,0
"4325",0,24,0,0,0,0,0,0,1
"4326",0,40,0,0,0,0,0,1,0
"4327",0,51,0,0,0,0,0,1,0
"4328",0,34,0,1,0,0,10,1,1
"4329",0,30,0,0,0,0,1,1,0
"4330",0,52,0,0,0,0,1,1,0
"4331",0,29,1,0,0,0,1,1,0
"4332",0,24,0,0,0,0,15,1,1
"4333",0,38,0,0,0,0,2,1,0
"4334",1,22,0,0,0,0,0,1,1
"4335",0,43,0,0,0,0,0,1,1
"4336",0,32,1,0,0,0,5,1,1
"4337",0,55,0,0,0,0,0,1,0
"4338",0,26,0,0,0,0,2,1,0
"4339",0,23,1,0,0,1,1,0,0
"4340",1,47,0,0,0,0,0,1,0
"4341",0,28,1,0,0,0,1,0,0
"4342",0,27,0,0,0,0,0,1,0
"4343",0,61,0,0,0,0,2,1,0
"4344",0,26,0,0,0,0,0,1,0
"4345",0,41,0,0,0,0,1,0,0
"4346",1,28,1,0,0,0,1,0,1
"4347",0,43,0,0,0,0,0,1,1
"4348",0,30,1,0,0,0,3,1,0
"4349",0,33,0,0,0,0,21,0,1
"4350",0,21,1,0,0,1,0,0,0
"4351",1,32,1,0,0,1,0,0,0
"4352",0,22,0,0,0,0,1,1,0
"4353",0,51,0,0,0,0,3,1,0
"4354",0,20,0,0,0,1,2,1,1
"4355",0,35,1,0,0,0,2,1,0
"4356",1,37,0,0,0,0,3,1,0
"4357",0,28,0,0,0,0,0,0,1
"4358",0,41,1,0,0,0,3,0,1
"4359",0,24,0,0,0,0,0,0,1
"4360",1,33,0,0,0,0,3,0,0
"4361",0,25,0,0,0,0,4,1,1
"4362",1,30,1,0,0,0,4,1,1
"4363",0,20,0,0,0,0,1,1,1
"4364",1,42,0,0,0,0,1,1,0
"4365",1,40,0,0,0,0,15,1,1
"4366",0,39,0,0,0,0,0,1,0
"4367",0,21,0,0,0,0,0,1,1
"4368",0,39,1,0,0,0,2,1,0
"4369",0,24,1,0,0,0,0,1,0
"4370",0,41,0,0,0,0,0,1,0
"4371",0,39,0,0,0,0,1,1,0
"4372",1,24,0,0,0,0,3,1,1
"4373",1,24,0,0,0,0,1,1,0
"4374",0,29,0,0,0,0,0,0,0
"4375",0,39,0,0,0,0,35,1,1
"4376",0,25,1,0,0,0,2,0,1
"4377",1,23,1,0,0,0,0,1,1
"4378",0,22,0,0,0,1,1,1,1
"4379",1,26,0,0,0,0,4,0,1
"4380",0,26,0,0,3,0,3,0,1
"4381",1,24,0,0,0,0,3,0,1
"4382",0,44,0,0,0,0,0,0,1
"4383",0,36,1,0,0,0,1,1,0
"4384",0,39,1,0,0,0,10,1,1
"4385",0,42,1,0,0,0,0,1,0
"4386",0,45,1,0,0,0,1,0,0
"4387",0,25,0,0,1,0,7,1,1
"4388",1,28,1,0,0,0,7,1,1
"4389",0,33,1,0,0,0,0,1,0
"4390",0,25,1,0,0,0,0,0,0
"4391",0,32,0,0,1,0,5,1,0
"4392",0,23,0,0,0,0,0,1,1
"4393",0,39,1,0,0,0,0,0,1
"4394",0,27,0,0,0,0,12,1,1
"4395",1,35,1,0,0,0,4,0,1
"4396",0,23,0,0,0,0,1,1,1
"4397",1,38,0,0,0,0,0,0,0
"4398",0,30,0,0,0,0,4,1,0
"4399",0,30,1,0,0,0,1,1,1
"4400",1,30,1,0,0,0,0,0,1
"4401",0,26,0,1,1,0,18,1,1
"4402",0,31,0,0,0,0,2,1,0
"4403",1,41,1,0,0,0,1,0,0
"4404",0,34,0,0,0,0,0,1,0
"4405",1,25,0,0,0,0,0,0,1
"4406",1,26,1,0,0,0,1,1,1
"4407",0,38,0,0,0,0,2,1,1
"4408",1,37,0,0,0,0,0,0,0
"4409",0,34,1,0,0,1,3,0,1
"4410",0,44,0,0,0,0,7,1,0
"4411",1,38,0,0,0,0,0,1,0
"4412",1,31,0,0,0,0,0,0,1
"4413",1,29,1,0,0,0,0,0,0
"4414",0,20,1,1,0,0,1,1,1
"4415",0,22,0,0,0,0,0,1,0
"4416",1,51,0,0,0,0,0,0,0
"4417",0,24,0,0,0,0,2,0,0
"4418",0,47,0,0,0,0,0,1,1
"4419",1,36,0,0,0,0,1,1,1
"4420",0,21,0,0,0,0,1,0,0
"4421",0,25,0,0,1,0,3,0,1
"4422",0,23,0,0,0,1,5,1,1
"4423",0,23,0,0,0,0,0,0,0
"4424",1,24,1,0,0,0,0,0,1
"4425",0,35,1,0,0,0,2,1,0
"4426",1,23,0,0,0,0,0,0,0
"4427",1,19,0,0,0,0,0,0,0
"4428",0,32,1,0,0,0,0,1,0
"4429",1,39,1,0,0,0,0,0,0
"4430",0,30,0,4,0,0,12,1,1
"4431",0,33,0,0,0,0,2,1,1
"4432",0,20,1,0,0,0,0,0,0
"4433",1,36,1,0,0,0,0,0,0
"4434",0,61,0,0,0,0,1,1,0
"4435",0,29,0,0,1,1,8,1,1
"4436",1,40,1,0,0,0,0,1,0
"4437",0,53,0,0,0,0,4,1,1
"4438",1,28,1,0,0,0,0,0,0
"4439",0,38,0,0,0,0,2,0,0
"4440",0,27,0,0,1,0,9,1,1
"4441",0,55,1,0,0,0,0,1,0
"4442",0,22,0,1,0,0,1,0,1
"4443",1,34,0,0,0,0,1,1,0
"4444",0,55,1,0,0,0,1,0,0
"4445",0,24,0,0,0,0,2,1,1
"4446",1,47,0,0,1,1,21,0,1
"4447",0,41,0,0,0,0,0,0,0
"4448",0,41,0,0,0,0,0,1,0
"4449",0,61,0,0,0,0,12,1,0
"4450",0,57,0,0,0,0,3,1,0
"4451",1,38,1,0,0,0,2,0,0
"4452",0,25,1,4,0,1,13,1,0
"4453",0,23,0,0,0,0,0,1,0
"4454",0,23,1,0,0,0,3,1,1
"4455",0,20,0,0,0,0,0,1,0
"4456",0,44,1,0,0,0,1,1,1
"4457",1,38,1,0,0,0,1,0,0
"4458",0,56,0,0,0,0,5,1,0
"4459",0,43,1,0,0,0,2,1,0
"4460",0,22,0,0,0,0,0,1,0
"4461",0,31,0,0,0,0,6,1,1
"4462",0,32,0,0,0,0,0,1,0
"4463",0,29,0,0,0,0,0,1,1
"4464",0,22,0,0,0,0,1,1,1
"4465",0,23,0,0,0,0,3,1,1
"4466",0,24,1,0,0,1,1,1,0
"4467",0,45,0,0,0,0,0,0,0
"4468",0,21,0,0,1,0,2,1,1
"4469",1,29,0,0,0,0,0,0,0
"4470",1,51,1,0,0,0,0,0,0
"4471",0,36,0,1,0,0,2,0,0
"4472",0,25,0,0,0,0,1,1,0
"4473",0,46,0,0,0,0,13,1,0
"4474",0,62,0,0,0,0,22,1,1
"4475",0,25,0,0,0,0,0,1,0
"4476",0,27,1,0,0,0,2,1,0
"4477",0,49,0,0,0,0,0,0,0
"4478",1,22,1,0,0,0,3,1,1
"4479",1,34,1,0,0,0,9,0,1
"4480",0,37,0,0,0,0,1,1,0
"4481",0,21,1,0,0,0,0,1,0
"4482",0,51,1,0,0,0,3,0,0
"4483",1,39,1,0,0,0,2,1,1
"4484",0,43,0,0,0,0,8,1,0
"4485",0,22,0,0,0,0,0,0,1
"4486",1,28,0,0,0,0,4,1,1
"4487",0,43,1,0,0,0,0,1,1
"4488",0,27,1,0,0,0,7,1,1
"4489",0,27,0,0,0,0,0,1,0
"4490",0,31,1,0,0,0,1,1,0
"4491",1,28,0,0,0,0,0,0,0
"4492",0,58,1,0,0,0,3,0,0
"4493",0,22,1,0,0,0,0,1,0
"4494",0,21,0,0,0,0,0,0,1
"4495",0,31,0,0,0,0,5,1,0
"4496",0,33,0,0,0,0,0,1,0
"4497",0,26,0,0,0,0,6,0,1
"4498",1,23,0,0,1,0,1,0,1
"4499",0,32,1,0,0,0,11,1,1
"4500",0,57,0,0,0,0,2,1,0
"4501",0,22,1,0,0,0,0,1,1
"4502",1,35,0,0,0,0,2,1,0
"4503",0,47,1,0,0,0,1,1,1
"4504",0,35,0,0,0,0,2,1,0
"4505",0,29,0,0,0,1,17,1,1
"4506",1,54,1,0,0,0,1,0,0
"4507",0,29,1,0,0,0,0,1,1
"4508",1,28,0,0,0,0,0,0,0
"4509",0,51,0,0,0,0,17,1,1
"4510",1,36,0,0,0,0,0,0,1
"4511",0,35,1,0,0,0,3,0,0
"4512",0,20,0,0,0,1,1,1,0
"4513",0,25,0,0,0,0,0,1,1
"4514",0,29,0,0,0,0,2,0,1
"4515",0,31,0,0,0,0,0,1,1
"4516",0,62,0,0,0,0,4,1,0
"4517",0,39,1,0,0,0,0,0,0
"4518",0,30,0,0,0,0,1,1,0
"4519",1,23,0,0,0,0,0,1,1
"4520",1,23,0,0,0,0,1,1,0
"4521",1,37,0,0,0,0,0,0,0
"4522",0,30,0,0,0,0,21,1,1
"4523",0,33,0,0,0,3,18,1,1
"4524",0,20,0,0,0,0,0,0,0
"4525",1,61,0,0,0,0,1,1,1
"4526",0,30,0,0,1,0,9,1,1
"4527",0,23,0,0,0,0,1,1,1
"4528",1,27,0,0,0,0,0,1,0
"4529",0,38,0,0,1,0,10,0,1
"4530",0,42,0,0,0,0,1,1,0
"4531",0,31,0,0,0,0,0,1,0
"4532",0,23,0,0,0,0,2,1,1
"4533",0,31,1,0,0,0,1,1,0
"4534",0,43,0,0,0,0,1,0,1
"4535",0,39,1,0,0,0,0,1,0
"4536",0,31,0,0,0,0,0,0,0
"4537",0,22,1,0,0,0,3,1,1
"4538",1,33,0,0,0,0,0,1,0
"4539",0,21,1,0,1,0,1,1,1
"4540",0,23,0,0,0,0,1,1,1
"4541",1,29,1,0,0,0,0,1,0
"4542",0,62,1,0,0,0,2,1,0
"4543",1,56,0,0,0,0,1,1,0
"4544",1,24,0,0,0,0,4,1,0
"4545",1,44,1,0,0,0,0,0,0
"4546",0,22,0,0,1,0,2,1,1
"4547",1,28,0,0,0,0,4,1,1
"4548",0,30,0,0,0,0,0,1,1
"4549",0,32,1,0,0,0,1,0,0
"4550",0,51,1,0,0,0,3,1,1
"4551",0,21,0,0,0,0,0,1,1
"4552",0,21,0,0,0,0,2,1,1
"4553",0,27,0,0,0,0,3,1,1
"4554",0,28,0,0,0,0,0,1,0
"4555",1,31,0,0,0,0,0,1,0
"4556",0,33,0,0,0,0,0,0,1
"4557",1,49,1,0,0,0,2,1,0
"4558",1,41,0,0,0,0,2,1,0
"4559",0,20,1,0,0,5,0,0,0
"4560",0,31,0,0,0,1,10,1,1
"4561",0,25,0,0,0,0,5,1,1
"4562",0,23,0,0,1,0,4,1,1
"4563",0,26,1,0,0,0,0,0,0
"4564",1,45,0,0,0,0,6,1,0
"4565",0,28,1,0,0,0,1,0,0
"4566",1,28,0,0,0,0,13,1,1
"4567",0,39,1,0,0,0,0,1,0
"4568",0,59,0,0,0,0,1,1,0
"4569",0,52,0,0,0,0,4,0,0
"4570",0,36,0,0,0,0,1,0,1
"4571",0,54,0,0,0,0,5,1,1
"4572",0,32,1,0,0,0,0,1,0
"4573",0,54,0,0,0,0,3,0,1
"4574",0,30,0,0,0,0,2,1,0
"4575",1,21,0,0,0,0,0,0,1
"4576",0,25,0,0,0,0,2,0,0
"4577",0,26,0,1,0,0,1,1,1
"4578",0,22,0,0,0,0,0,1,0
"4579",0,61,0,0,0,0,20,0,0
"4580",0,24,1,0,0,2,2,1,1
"4581",0,32,0,0,0,0,2,1,1
"4582",1,26,1,0,0,0,2,1,1
"4583",1,34,0,0,0,0,6,1,0
"4584",0,45,0,1,0,0,12,0,1
"4585",0,22,0,0,0,0,1,1,1
"4586",0,54,0,0,0,0,4,1,0
"4587",0,51,0,0,0,0,8,0,1
"4588",0,28,0,0,0,0,0,1,0
"4589",0,23,1,0,0,0,0,1,0
"4590",0,30,1,0,0,0,0,1,0
"4591",0,25,0,0,0,0,0,0,0
"4592",0,25,1,0,0,0,2,1,1
"4593",0,28,1,0,0,0,2,1,1
"4594",1,32,0,0,0,0,0,0,0
"4595",0,35,0,0,0,0,7,1,0
"4596",0,49,0,0,0,0,0,0,0
"4597",0,36,1,0,0,0,5,1,0
"4598",0,33,0,0,0,0,16,0,1
"4599",0,30,0,0,0,0,1,1,0
"4600",1,58,1,0,0,0,1,0,0
"4601",0,22,0,0,0,0,2,1,1
"4602",0,28,1,0,0,0,2,1,0
"4603",0,28,0,0,0,0,0,0,0
"4604",0,26,0,0,1,0,6,1,1
"4605",1,36,1,0,0,0,3,1,0
"4606",0,23,1,0,0,0,0,1,1
"4607",0,22,0,0,0,0,0,1,1
"4608",0,25,0,0,1,0,10,1,1
"4609",0,26,0,0,0,0,0,1,0
"4610",0,25,0,0,0,0,1,1,1
"4611",0,26,1,0,0,0,7,1,1
"4612",0,40,0,0,0,0,2,0,1
"4613",0,28,0,0,0,0,0,0,0
"4614",0,40,0,0,0,0,1,0,0
"4615",0,56,0,0,0,0,1,1,0
"4616",0,51,1,0,0,0,3,1,0
"4617",0,36,0,0,0,0,0,1,0
"4618",0,51,1,0,0,0,0,0,0
"4619",0,25,1,0,0,0,2,1,1
"4620",0,22,0,0,1,0,1,0,1
"4621",1,35,0,2,0,0,9,1,1
"4622",0,24,1,0,0,0,0,0,1
"4623",0,66,0,0,0,0,5,0,0
"4624",0,27,0,0,0,0,6,0,0
"4625",0,22,1,0,1,0,2,1,1
"4626",0,43,1,0,0,0,2,1,0
"4627",0,22,0,0,0,0,2,1,1
"4628",0,31,0,0,0,0,4,0,1
"4629",1,23,1,0,0,0,4,0,1
"4630",1,27,1,0,0,0,0,0,0
"4631",0,31,0,0,0,0,8,1,1
"4632",0,61,0,0,0,0,29,1,1
"4633",0,25,1,0,0,1,3,1,1
"4634",1,52,1,0,0,0,0,0,0
"4635",0,35,0,0,0,0,0,1,1
"4636",1,24,1,0,0,0,0,1,1
"4637",0,50,0,1,0,0,13,0,1
"4638",0,57,0,0,0,0,0,1,0
"4639",0,38,1,0,0,0,2,1,0
"4640",0,22,0,0,0,0,1,1,0
"4641",0,26,0,0,0,0,1,0,1
"4642",0,25,0,2,3,0,8,1,1
"4643",0,20,0,0,0,0,3,1,1
"4644",0,34,0,0,0,0,2,1,0
"4645",0,25,0,0,0,0,11,0,1
"4646",1,24,1,0,0,0,0,1,1
"4647",0,24,0,0,0,0,4,1,1
"4648",0,49,1,0,0,0,4,0,1
"4649",0,27,0,0,0,0,15,1,1
"4650",0,28,0,0,0,0,10,1,1
"4651",0,33,0,0,0,0,15,0,1
"4652",0,55,1,0,0,0,0,1,1
"4653",0,25,1,0,0,1,1,1,0
"4654",0,47,1,0,0,0,3,0,0
"4655",0,55,0,0,0,0,10,0,1
"4656",0,22,0,0,0,0,0,1,0
"4657",0,32,0,0,0,0,9,1,1
"4658",0,55,1,0,0,0,0,1,0
"4659",0,23,0,0,0,0,3,0,1
"4660",0,54,1,0,0,0,2,1,0
"4661",0,40,0,0,0,0,0,1,0
"4662",0,27,0,0,0,0,0,0,0
"4663",0,36,1,0,0,0,4,0,0
"4664",1,29,0,0,0,0,5,1,1
"4665",1,45,1,0,0,0,0,0,0
"4666",0,25,0,0,0,0,2,0,1
"4667",0,40,1,0,0,0,4,1,0
"4668",0,38,0,0,0,0,7,1,0
"4669",0,57,1,0,0,0,3,1,0
"4670",0,26,0,0,0,0,3,1,1
"4671",1,37,0,0,0,0,0,1,0
"4672",1,42,0,0,0,0,0,0,1
"4673",0,41,1,0,0,0,1,1,0
"4674",1,33,0,0,0,0,0,1,0
"4675",0,57,0,0,0,0,1,1,0
"4676",0,34,0,0,0,0,3,0,1
"4677",0,29,0,0,0,0,1,1,0
"4678",0,45,0,0,0,0,8,1,1
"4679",0,22,1,0,0,0,1,1,0
"4680",1,22,0,0,0,0,0,0,1
"4681",0,42,0,0,1,0,5,1,1
"4682",0,21,0,0,0,0,0,0,0
"4683",0,56,1,0,0,0,1,0,0
"4684",0,48,0,0,0,0,4,1,0
"4685",0,27,0,0,0,0,1,0,0
"4686",0,27,1,0,0,0,2,1,1
"4687",0,34,0,0,0,0,1,1,0
"4688",0,23,0,0,0,1,5,1,1
"4689",0,47,0,0,0,0,3,1,1
"4690",0,33,0,0,1,0,6,0,0
"4691",0,58,1,0,0,0,1,1,0
"4692",1,33,0,0,0,0,1,1,1
"4693",1,40,0,0,0,0,2,0,1
"4694",0,22,1,0,0,0,0,1,1
"4695",0,39,1,0,0,0,2,1,0
"4696",0,30,0,0,0,0,2,1,1
"4697",1,23,0,0,0,0,3,1,1
"4698",0,35,1,0,0,1,1,1,0
"4699",0,22,0,0,0,0,0,0,0
"4700",0,43,0,0,0,0,7,1,1
"4701",0,37,0,0,0,0,4,0,0
"4702",0,38,0,1,0,4,14,1,1
"4703",0,26,0,0,0,0,2,1,1
"4704",0,60,0,0,0,0,0,1,0
"4705",1,39,1,0,0,0,1,1,0
"4706",0,36,0,0,0,1,16,0,1
"4707",0,25,0,0,0,0,1,0,0
"4708",0,21,1,0,0,0,0,0,0
"4709",1,28,0,0,0,0,1,1,0
"4710",1,70,0,0,0,0,0,1,0
"4711",0,25,0,0,0,0,3,0,1
"4712",0,53,0,0,0,0,6,1,0
"4713",0,37,1,0,0,0,0,1,1
"4714",0,21,0,0,0,0,1,1,1
"4715",0,28,0,0,0,0,1,1,1
"4716",0,21,0,0,0,0,1,1,1
"4717",0,32,0,0,0,0,2,1,1
"4718",0,56,0,0,0,0,0,1,0
"4719",0,30,1,0,0,0,3,0,0
"4720",0,27,1,0,0,0,0,1,1
"4721",0,37,0,0,0,0,6,1,0
"4722",0,27,0,0,0,0,1,1,1
"4723",0,41,0,0,0,1,7,0,1
"4724",1,30,0,0,0,0,7,0,0
"4725",0,32,0,0,1,3,7,1,1
"4726",0,26,1,0,0,0,7,1,1
"4727",0,31,0,0,0,0,0,0,0
"4728",0,32,0,0,0,0,3,1,0
"4729",1,34,1,0,0,0,5,1,1
"4730",0,46,0,0,0,0,3,1,0
"4731",0,24,0,0,0,0,1,1,0
"4732",0,32,0,0,0,1,7,1,1
"4733",0,43,1,0,0,0,6,1,0
"4734",0,50,1,0,0,0,3,1,0
"4735",0,30,1,3,0,0,4,1,0
"4736",0,37,0,0,0,0,3,0,1
"4737",0,31,0,1,1,1,12,1,1
"4738",0,37,0,0,0,0,1,1,1
"4739",0,21,1,0,0,0,1,1,1
"4740",0,75,0,0,0,0,1,1,0
"4741",0,40,1,0,0,0,3,0,0
"4742",1,53,1,0,0,0,0,0,0
"4743",0,31,0,0,0,0,6,0,0
"4744",0,33,0,0,0,0,4,0,0
"4745",0,23,0,1,0,0,2,1,1
"4746",1,22,0,0,0,0,0,0,0
"4747",0,27,0,0,0,0,2,0,0
"4748",0,25,0,0,0,0,5,0,1
"4749",0,24,1,0,0,0,2,1,0
"4750",1,24,0,0,0,0,2,1,1
"4751",1,26,0,0,0,0,1,1,1
"4752",0,56,0,0,0,0,9,1,0
"4753",1,26,0,0,0,0,3,1,1
"4754",0,26,0,0,0,1,7,0,1
"4755",0,20,1,0,0,0,0,1,0
"4756",0,27,0,0,0,0,4,0,1
"4757",0,24,1,0,0,0,1,1,0
"4758",0,26,0,0,0,0,8,1,1
"4759",0,26,1,0,0,0,5,0,1
"4760",0,54,0,0,0,0,0,1,0
"4761",0,65,1,0,0,0,3,1,1
"4762",1,33,1,0,0,0,5,0,1
"4763",0,64,0,0,0,0,13,0,1
"4764",0,24,1,0,0,0,0,1,0
"4765",0,35,0,0,0,0,29,1,1
"4766",1,57,1,0,0,0,0,0,0
"4767",1,46,1,0,0,0,0,0,0
"4768",0,56,0,0,0,0,16,1,1
"4769",1,39,1,0,0,0,0,0,0
"4770",0,68,1,0,0,0,4,0,0
"4771",1,22,0,0,0,0,5,1,1
"4772",0,28,0,0,0,0,1,0,0
"4773",0,39,0,0,0,0,19,0,1
"4774",0,38,1,0,0,0,0,0,0
"4775",1,25,0,0,0,0,3,0,1
"4776",0,25,1,0,0,1,2,1,1
"4777",0,21,0,0,0,0,3,1,1
"4778",0,31,1,0,0,0,2,1,1
"4779",0,33,0,0,0,0,3,1,1
"4780",0,26,0,0,0,0,20,1,1
"4781",0,31,0,0,0,0,2,1,1
"4782",1,35,0,0,0,0,13,1,1
"4783",0,34,0,0,6,1,19,0,1
"4784",0,41,0,0,0,0,31,1,1
"4785",0,57,0,0,0,0,0,0,0
"4786",1,42,0,0,0,0,1,1,0
"4787",0,26,0,1,2,0,9,1,1
"4788",0,24,1,0,0,0,1,1,1
"4789",0,36,0,0,0,0,2,1,1
"4790",0,41,0,1,1,0,24,1,1
"4791",0,27,1,0,0,0,0,1,0
"4792",1,58,0,0,0,0,0,1,0
"4793",0,45,1,0,0,0,3,1,0
"4794",0,34,1,0,0,0,5,1,0
"4795",0,50,0,0,0,0,0,0,0
"4796",0,25,1,0,1,0,6,1,1
"4797",0,24,0,0,0,0,2,0,1
"4798",0,39,0,0,0,0,2,0,0
"4799",0,27,0,0,0,0,2,1,1
"4800",0,25,0,0,0,0,3,1,0
"4801",0,30,1,0,0,1,2,0,0
"4802",0,22,1,0,2,0,3,1,1
"4803",0,27,0,0,0,0,0,1,1
"4804",0,20,0,0,0,0,0,1,0
"4805",0,41,0,0,0,0,19,1,1
"4806",0,30,1,0,0,0,0,1,0
"4807",0,24,0,0,0,0,3,1,1
"4808",0,39,0,0,0,0,0,0,0
"4809",0,32,0,0,0,0,6,1,1
"4810",1,32,0,0,0,0,3,1,0
"4811",1,29,1,0,0,0,0,1,1
"4812",0,37,0,0,0,0,0,1,0
"4813",0,26,0,0,1,0,24,1,1
"4814",0,24,0,0,0,0,2,1,1
"4815",0,30,0,0,0,0,2,1,0
"4816",0,20,0,1,1,1,4,1,1
"4817",0,25,0,0,0,1,1,0,1
"4818",1,31,1,0,0,0,0,1,0
"4819",0,25,0,0,0,0,0,0,1
"4820",0,41,1,0,0,0,0,1,0
"4821",0,25,1,0,0,0,0,1,0
"4822",0,25,0,0,0,0,2,1,1
"4823",0,22,0,0,0,0,1,1,0
"4824",1,25,0,0,0,0,0,1,1
"4825",0,38,0,0,0,0,0,0,0
"4826",0,40,0,0,0,0,0,1,1
"4827",1,49,1,0,0,0,4,0,0
"4828",1,35,1,0,0,0,2,0,0
"4829",0,21,0,0,0,1,0,0,1
"4830",0,25,0,0,0,0,0,1,0
"4831",0,21,1,0,0,0,1,1,0
"4832",1,24,1,0,0,0,2,1,0
"4833",0,45,0,0,0,0,1,1,0
"4834",1,24,0,0,0,1,11,0,1
"4835",0,28,1,0,0,0,3,1,0
"4836",1,34,0,0,0,0,1,0,1
"4837",0,34,0,0,0,0,4,1,1
"4838",0,57,0,0,0,0,8,0,1
"4839",0,40,0,0,0,0,15,1,1
"4840",0,22,0,0,0,0,2,0,0
"4841",0,37,0,0,0,0,3,0,1
"4842",1,43,0,0,0,0,0,1,1
"4843",0,26,0,0,0,0,5,1,1
"4844",0,24,1,0,0,0,2,1,0
"4845",0,23,0,0,0,0,1,1,1
"4846",0,56,1,0,0,0,1,1,0
"4847",0,23,0,0,0,1,2,1,1
"4848",0,43,1,0,0,0,12,1,1
"4849",0,32,0,0,0,0,0,0,0
"4850",0,21,0,0,0,0,0,1,1
"4851",0,51,0,0,0,0,2,1,0
"4852",0,20,0,0,0,0,0,0,1
"4853",0,39,1,0,0,0,1,1,0
"4854",0,42,0,0,0,0,17,1,1
"4855",0,58,0,0,0,0,1,0,0
"4856",1,28,0,0,0,1,1,1,0
"4857",1,30,0,0,0,0,2,0,0
"4858",0,28,1,1,1,1,4,0,1
"4859",0,29,0,0,0,0,6,1,1
"4860",1,24,1,0,0,0,9,0,1
"4861",0,22,0,0,0,0,1,1,1
"4862",1,27,0,0,0,0,3,1,0
"4863",0,50,1,0,0,0,1,1,0
"4864",0,30,0,0,0,0,5,0,1
"4865",0,28,1,0,0,0,0,1,0
"4866",0,21,0,0,0,0,3,1,1
"4867",0,26,0,0,0,1,2,0,0
